method,dataset,token_budget,protocol,train_pos,test_pos,negative_set,llm_pool,n_train_neg,n_train_pos,detector,scope,n_test_neg,n_test_pos,test_neg_score_mean,test_pos_score_mean,test_neg_score_median,test_pos_score_median,AUROC,AUPR,TPR@5FPR
PruMerge,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.007473566393567616,2.55680319334429,0.13208077804285978,2.683091210018184,0.945466,0.9092896575840959,0.794
PruMerge,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.008582576844006767,4.176932857396317,-0.07754323974731617,4.267538379690414,0.990286,0.9795528066882057,0.982
PruMerge,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.044398384650574954,2.5398044976531398,-0.09481423567850916,2.614212765510885,0.93733,0.9071332476263068,0.75
PruMerge,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.06486902750138275,1.8657455655946438,-0.07554845058031313,1.9322082512405157,0.91591,0.8677720759158881,0.662
PruMerge,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.04184239248981756,3.047192638389158,-0.07126164975859162,3.132534376458586,0.974596,0.9635215136314629,0.93
PruMerge,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.008582576844006767,2.7545264179693802,-0.07754323974731617,2.7650368819425015,0.97807,0.9325283466529357,0.946
PruMerge,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.044398384650574954,1.0310438099460821,-0.09481423567850916,1.017506182468985,0.768794,0.6348284731463498,0.292
PruMerge,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.06486902750138275,1.0584256093225481,-0.07554845058031313,1.0479832834424552,0.79731,0.6708472726450875,0.308
PruMerge,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.04184239248981756,1.719850606415379,-0.07126164975859162,1.7110687925965533,0.906082,0.8294655677319404,0.588
PruMerge,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.0050141029164495875,2.9185454808903204,-0.08552121912088466,2.9121975292847546,0.983312,0.9351985458469931,0.96
PruMerge,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.06769725614082861,1.0907201170652367,-0.10459664237751584,1.052426821444917,0.776532,0.6714456082864795,0.348
PruMerge,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.06653728427755999,1.1641902635529455,-0.1051813221702147,1.1517290575185266,0.8166059999999999,0.7067740146683267,0.374
PruMerge,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.050874783646263536,1.890132940289051,-0.11595212707313057,1.8660950266847762,0.9253760000000001,0.8646619969121656,0.658
PruMerge,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.024492243659388093,7.165702193591996,-0.024589467625835318,7.235907722941541,0.999984,0.9999679910873538,1.0
PruMerge,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.03821279890758846,3.4362443996447563,-0.007196207818401433,3.296309721601851,0.9734700000000001,0.9517044851196053,0.898
PruMerge,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.11919336176783019,2.007431054482224,0.13920452297980362,1.956274003364383,0.9227280000000001,0.8490486115316516,0.714
PruMerge,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.051480340627191805,4.883875751876158,0.034638189951146606,4.77211075462364,0.9976780000000001,0.9950392806693311,0.998
PruMerge,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.024492243659388093,4.197914388071382,-0.024589467625835318,4.111203079454697,0.998962,0.9977069881130217,1.0
PruMerge,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.03821279890758846,1.241699145004982,-0.007196207818401433,1.2042281454330692,0.809974,0.6989249797307442,0.41
PruMerge,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.11919336176783019,1.406428852944408,0.13920452297980362,1.4014708610442184,0.842322,0.7295901991551094,0.49
PruMerge,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.051480340627191805,2.651615435711186,0.034638189951146606,2.6523401735177785,0.97356,0.9362003487429824,0.89
PruMerge,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.09095638229060063,3.8167695723995494,0.024877211184870317,3.8315718032582238,0.9961679999999999,0.9910492175728673,0.996
PruMerge,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.1349514905730304,1.4691534149583216,0.0809563788126128,1.4149569702637121,0.814948,0.699625781437887,0.41
PruMerge,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.12266853706587016,1.4303180318989404,0.1368964102295121,1.392592823439796,0.8452599999999999,0.7361390381746186,0.516
PruMerge,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.1338163294269531,2.57832341817237,0.1449633825542714,2.541540189010606,0.964336,0.9165289893404202,0.84
PruMerge,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.036817871056919214,7.214718220999808,-0.08417969668898871,7.321655458801038,0.999834,0.9996734740499416,1.0
PruMerge,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.0656189059276812,4.420890016431231,-0.10690889527172068,4.265249635477165,0.9873320000000001,0.9787105557573627,0.944
PruMerge,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.20388729097274505,2.5625448816984027,-0.22943858379683724,2.5346390026370043,0.953598,0.9234514386450595,0.798
PruMerge,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.11882013069577502,5.507325691066816,-0.1287956334934273,5.476132755342194,0.99774,0.9958957101688553,0.992
PruMerge,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.036817871056919214,4.074892950259062,-0.08417969668898871,4.151759699269142,0.991946,0.9843171612084339,0.982
PruMerge,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.0656189059276812,1.3777509187965828,-0.10690889527172068,1.360483787286876,0.807712,0.7011926301217007,0.376
PruMerge,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.20388729097274505,1.5254288608224356,-0.22943858379683724,1.5114273667634648,0.8445360000000002,0.7636726727230468,0.482
PruMerge,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.11882013069577502,2.7067266352841433,-0.1287956334934273,2.7139472327446055,0.956076,0.9159439588417133,0.796
PruMerge,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.10042535248161033,3.5957066263305024,-0.17764810113552296,3.548270356897766,0.994236,0.9791354950516392,1.0
PruMerge,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.15345183637540058,1.369655406848402,-0.1795865162039687,1.2943302498052225,0.798424,0.7180588120713506,0.4
PruMerge,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.20738811254908,1.4457884816159425,-0.17518789911992427,1.447106744139492,0.837208,0.7592660096980264,0.448
PruMerge,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.17363136379946423,2.41331139371232,-0.16888295195072087,2.382070419681799,0.9498979999999999,0.91075500822325,0.738
VisPruner,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.007487558017921629,5.467226388403708,-0.08201838788952276,5.43056052962857,0.9987180000000001,0.9973436053413159,0.998
VisPruner,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.0010635950467761468,3.110971728768889,0.002780195109510146,3.0604107397581415,0.9484239999999999,0.9223108417513943,0.798
VisPruner,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.05055485442289232,2.4084595288848933,-0.17240963572105214,2.408221453584196,0.9475,0.9085219291101166,0.716
VisPruner,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.02045779559403965,5.0930944060011685,-0.16744813196896446,5.033043286446219,0.9975860000000001,0.995532355339902,0.992
VisPruner,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.007487558017921629,3.4110006432681748,-0.08201838788952276,3.188382275574899,0.9853820000000001,0.9607193864920125,0.968
VisPruner,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.0010635950467761468,1.0115596188640392,0.002780195109510146,0.9490123362933672,0.767594,0.6163836009450797,0.248
VisPruner,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.05055485442289232,1.213995368296908,-0.17240963572105214,1.1827915389161583,0.83283,0.6776547599142285,0.294
VisPruner,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.02045779559403965,2.612942978227278,-0.16744813196896446,2.577319809638291,0.9655900000000001,0.9209571330545155,0.76
VisPruner,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.013361307414977317,3.4748678291233905,-0.3169931853439568,3.2417595877401526,0.986468,0.9659302113084112,0.96
VisPruner,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.06844513085398796,0.9499781011886175,0.1771220574050703,0.9377605186712517,0.737214,0.6194620610585657,0.352
VisPruner,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.034069584678114995,1.3938161183925808,-0.16841561551298512,1.236941262319513,0.822724,0.6821904318908039,0.344
VisPruner,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.04672690320294484,3.0496653359933728,0.06812266723739463,3.03097867398864,0.9749279999999999,0.9522981025917157,0.838
VisPruner,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.008582576844006767,4.176932857396317,-0.07754323974731617,4.267538379690414,0.990286,0.9795528066882057,0.982
VisPruner,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.023505476449412224,3.0099130576269855,-0.04545672713597115,2.915807604093269,0.948736,0.9124161506789963,0.756
VisPruner,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.008174847011338759,2.4276735447522233,0.019736263286173807,2.259129148176689,0.923778,0.883414569481829,0.672
VisPruner,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.009835320524956316,4.093987268514384,0.00860812571198714,4.0215238728198415,0.99202,0.9849437237544464,0.958
VisPruner,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.008582576844006767,2.7545264179693802,-0.07754323974731617,2.7650368819425015,0.97807,0.9325283466529357,0.946
VisPruner,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.023505476449412224,0.8589987686812842,-0.04545672713597115,0.824092912527802,0.733506,0.5372093683982537,0.17
VisPruner,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.008174847011338759,0.7313606094399091,0.019736263286173807,0.6855761499576531,0.695256,0.5150334119684871,0.156
VisPruner,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.009835320524956316,1.8501088074930263,0.00860812571198714,1.7996309379146662,0.917156,0.8252415450729622,0.58
VisPruner,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.0050141029164495875,2.9185454808903204,-0.08552121912088466,2.9121975292847546,0.983312,0.9351985458469931,0.96
VisPruner,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.01581159380795511,1.0530615956306717,-0.06498701955345364,0.9687140997279351,0.7755139999999999,0.6013113522123752,0.23
VisPruner,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.014762376298047268,1.2370473490327696,-0.049464454997306784,1.1978968549663818,0.828394,0.6979727102943463,0.354
VisPruner,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.014762839859483592,2.1606826286809344,-0.0799385938755221,2.1548296600013925,0.9496119999999999,0.8980097996297971,0.762
VisPruner,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.024492243659388093,7.165702193591996,-0.024589467625835318,7.235907722941541,0.999984,0.9999679910873538,1.0
VisPruner,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.03021952288188197,3.1731097358942457,-0.10470748892755283,3.2477685996638748,0.9645520000000001,0.943880567377871,0.834
VisPruner,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.04390745852611806,2.323541422781333,0.010705824782641975,2.214936476954203,0.9289360000000001,0.8757315438660295,0.68
VisPruner,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.004783470117155929,5.606096085792612,-0.041394715646347335,5.611948451506637,0.999606,0.99922248395362,1.0
VisPruner,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.024492243659388093,4.197914388071382,-0.024589467625835318,4.111203079454697,0.998962,0.9977069881130217,1.0
VisPruner,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.03021952288188197,0.562113524641651,-0.10470748892755283,0.46030689351043813,0.664098,0.4936002970412412,0.148
VisPruner,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.04390745852611806,0.5451265823794941,0.010705824782641975,0.44751459999263554,0.653408,0.4597583868827301,0.14
VisPruner,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.004783470117155929,2.348789756695364,-0.041394715646347335,2.3119363866830875,0.960726,0.9210854406397946,0.788
VisPruner,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.09095638229060063,3.8167695723995494,0.024877211184870317,3.8315718032582238,0.9961679999999999,0.9910492175728673,0.996
VisPruner,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.10218294016377785,1.2737915444246042,0.1291797773284669,1.2521599953641567,0.776084,0.6627290331155041,0.284
VisPruner,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.08538461375477994,1.1249309696961183,-0.06850217065270114,0.890862786484176,0.77574,0.6050006706859768,0.2
VisPruner,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.12116060292752061,2.703799102309494,0.11081461917813096,2.730934359750721,0.969732,0.9474678298611118,0.876
VisPruner,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.036817871056919214,7.214718220999808,-0.08417969668898871,7.321655458801038,0.999834,0.9996734740499416,1.0
VisPruner,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.1270004319470815,3.851741808363609,0.10504424901506676,3.7862496073458844,0.9718420000000001,0.9544281320456953,0.862
VisPruner,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.2519017165299499,3.2074735839322233,0.07967049194596257,3.1188579217295875,0.947256,0.9013717279392758,0.696
VisPruner,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.14297545562265446,5.965846127976652,0.1063440465168573,5.9693131684730725,0.998424,0.9968918513032899,0.998
VisPruner,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.036817871056919214,4.074892950259062,-0.08417969668898871,4.151759699269142,0.991946,0.9843171612084339,0.982
VisPruner,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.1270004319470815,0.8920874652570132,0.10504424901506676,0.8496331313842067,0.693646,0.521139621845804,0.156
VisPruner,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.2519017165299499,0.9678120593474266,0.07967049194596257,0.8526792053803469,0.692172,0.4682995072571222,0.078
VisPruner,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.14297545562265446,2.4804696214594952,0.1063440465168573,2.476074563269753,0.9477599999999999,0.8851089662454371,0.704
VisPruner,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.10042535248161033,3.5957066263305024,-0.17764810113552296,3.548270356897766,0.994236,0.9791354950516392,1.0
VisPruner,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.00403696808730124,1.1905676502028992,-0.006038080087780317,1.1048583067794229,0.7681819999999999,0.6230728291681563,0.252
VisPruner,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.1853612431612989,1.4569594463114186,0.11092286002757396,1.3575887605682282,0.7650660000000001,0.6346494340973392,0.238
VisPruner,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.038056246944347824,2.670410365368783,0.02042854607983933,2.5988357705694773,0.957812,0.9285852558389154,0.798
VisionZIP,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.007487558017921629,5.467226388403708,-0.08201838788952276,5.43056052962857,0.9987180000000001,0.9973436053413159,0.998
VisionZIP,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.021923138656694367,2.4095338455285273,-0.10427140050476726,2.2360190223201335,0.927686,0.8301693591424977,0.664
VisionZIP,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.04468428410629641,1.165596227225569,-0.036130773785818845,0.9626080127007546,0.8263200000000002,0.6647004930926179,0.328
VisionZIP,ScienceQA_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.030978648953687894,3.780552792807812,-0.1478377028650742,3.725388298485008,0.9778060000000001,0.9421528545668184,0.89
VisionZIP,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.007487558017921629,3.4110006432681748,-0.08201838788952276,3.188382275574899,0.9853820000000001,0.9607193864920125,0.968
VisionZIP,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.021923138656694367,0.8151612755823492,-0.10427140050476726,0.603449957297967,0.7433000000000001,0.5483435505793004,0.132
VisionZIP,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.04468428410629641,0.9095692254879777,-0.036130773785818845,0.7090687789231653,0.753226,0.5857115801893588,0.22
VisionZIP,ScienceQA_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.030978648953687894,2.147217133525051,-0.1478377028650742,1.9995447400658783,0.9307059999999999,0.8017314945662062,0.47
VisionZIP,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.013361307414977317,3.4748678291233905,-0.3169931853439568,3.2417595877401526,0.986468,0.9659302113084112,0.96
VisionZIP,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.03803349770964135,1.0807225069000896,-0.10913663762655051,0.8148302667554584,0.7694580000000001,0.6068207600756106,0.332
VisionZIP,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.042790075760968604,1.006963652447478,-0.04810076549384697,0.7790271132170536,0.765782,0.6066888363801165,0.26
VisionZIP,ScienceQA_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.026816166794367744,2.211108287327661,-0.020981153410704417,2.1440873436051344,0.928356,0.8221937321007134,0.65
VisionZIP,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.008582576844006767,4.176932857396317,-0.07754323974731617,4.267538379690414,0.990286,0.9795528066882057,0.982
VisionZIP,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.03290265953964647,2.396505784078109,-0.0821042745739019,2.417223704685135,0.929592,0.8904790951958073,0.746
VisionZIP,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.06319715428898875,1.5607747615788166,-0.14247816420175635,1.514954237643238,0.8698720000000001,0.7857259557426375,0.524
VisionZIP,TextVQA_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.03691363753269731,2.868327741127788,-0.10673415306677958,2.912434678086572,0.969268,0.9485261408655107,0.92
VisionZIP,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.008582576844006767,2.7545264179693802,-0.07754323974731617,2.7650368819425015,0.97807,0.9325283466529357,0.946
VisionZIP,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.03290265953964647,0.8289834065969481,-0.0821042745739019,0.750492752601952,0.726934,0.5762855728903044,0.272
VisionZIP,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.06319715428898875,0.7660683292184828,-0.14247816420175635,0.7188769952905736,0.7253,0.5702470495614952,0.246
VisionZIP,TextVQA_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.03691363753269731,1.5337703921096277,-0.10673415306677958,1.4688997433693733,0.8833959999999998,0.7828056170648451,0.544
VisionZIP,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.0050141029164495875,2.9185454808903204,-0.08552121912088466,2.9121975292847546,0.983312,0.9351985458469931,0.96
VisionZIP,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.06414529149057059,0.8745795116041255,-0.10610217852271,0.8289852523947596,0.738458,0.6053281710949808,0.262
VisionZIP,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.0732879494848165,0.8093687151255988,-0.16041187643494262,0.7574666228408018,0.739394,0.5861612785485704,0.256
VisionZIP,TextVQA_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.05153061674705242,1.6649614717153078,-0.13675124176986114,1.6048170891229385,0.9036639999999999,0.811117475207763,0.566
VisionZIP,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.024492243659388093,7.165702193591996,-0.024589467625835318,7.235907722941541,0.999984,0.9999679910873538,1.0
VisionZIP,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.0903027787601527,2.7715264718353736,-0.03039491236217476,2.4910224976882787,0.92153,0.8649187629725994,0.594
VisionZIP,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.09684523447931412,1.2067756980194595,-0.07885242084067111,0.8385602627941137,0.7923720000000001,0.6418949690677928,0.164
