method,dataset,token_budget,protocol,train_attack,test_attack,llm_pool,n_train_attack,n_test_attack,detector,scope,n_test_neg,n_test_pos,test_neg_score_mean,test_pos_score_mean,AUROC,AUPR,TPR@5FPR
FlowCut,VQAv2_MC,32,cage_unseen_base_dir,base,cage,image,500,500,llm_trajectory,stage,1000,500,0.07315568936640622,4.237064682204528,0.9969319999999999,0.9940294597985222,0.984
FlowCut,VQAv2_MC,32,cage_unseen_base_dir,base,cage,image,500,500,all_level_fused,fused,1000,500,-0.0030904687892570593,5.586545692356483,1.0,1.0,1.0
FlowCut,VQAv2_MC,32,caa_unseen_base_dir,base,caa,image,500,500,visual_trajectory,stage,1000,500,-0.024492243659388093,5.030000165827923,0.993498,0.9917146972637331,0.974
FlowCut,VQAv2_MC,32,caa_unseen_base_dir,base,caa,image,500,500,projector_trajectory,stage,1000,500,-0.05793485207478929,-0.16078611128005046,0.473364,0.31800186851508605,0.022
FlowCut,VQAv2_MC,32,caa_unseen_base_dir,base,caa,image,500,500,llm_trajectory,stage,1000,500,0.07315568936640622,0.5016476006989421,0.604718,0.41827839742367084,0.086
FlowCut,VQAv2_MC,32,caa_unseen_base_dir,base,caa,image,500,500,all_level_fused,fused,1000,500,-0.0030904687892570593,1.790287218415605,0.951244,0.9175653112520048,0.77
FlowCut,VQAv2_MC,32,fata_unseen_base_dir,base,fata,image,500,500,visual_trajectory,stage,1000,500,-0.024492243659388093,4.197914388071382,0.998962,0.9977069881130217,1.0
FlowCut,VQAv2_MC,32,fata_unseen_base_dir,base,fata,image,500,500,projector_trajectory,stage,1000,500,-0.05793485207478929,0.3922889381937891,0.623378,0.468246009841071,0.126
FlowCut,VQAv2_MC,32,fata_unseen_base_dir,base,fata,image,500,500,llm_trajectory,stage,1000,500,0.07315568936640622,0.9250645462584018,0.675924,0.5555280440483732,0.238
FlowCut,VQAv2_MC,32,fata_unseen_base_dir,base,fata,image,500,500,all_level_fused,fused,1000,500,-0.0030904687892570593,1.838422624174524,0.9478800000000001,0.9143301465638595,0.742
FlowCut,VQAv2_Open,64,base_sanity,base,base,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,7.214718220999808,0.999834,0.9996734740499416,1.0
FlowCut,VQAv2_Open,64,base_sanity,base,base,image,500,500,projector_trajectory,stage,1000,500,0.02391567981411458,3.4394265128789856,0.947978,0.9309385046288959,0.824
FlowCut,VQAv2_Open,64,base_sanity,base,base,image,500,500,llm_trajectory,stage,1000,500,0.19772427774067852,2.6599453111048743,0.9322079999999999,0.8408155805705595,0.626
FlowCut,VQAv2_Open,64,base_sanity,base,base,image,500,500,all_level_fused,fused,1000,500,0.06160736216595798,4.438030014994556,0.9991459999999999,0.9983226755965477,0.996
FlowCut,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,9.844106843412167,1.0,1.0,1.0
FlowCut,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,projector_trajectory,stage,1000,500,0.02391567981411458,2.5670562011406144,0.94859,0.9130381139834414,0.796
FlowCut,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,llm_trajectory,stage,1000,500,0.19772427774067852,4.8561485174588634,0.9927360000000001,0.982985152055377,0.994
